id,name,base_frequency,tdp,max_temp,url,socket,product_line,lithography,opn_tray,opn_pib,revision,cache_l1,cache_l2,cache_l3,first_mention_year
165,AMD Athlon X2 4800+,2500,65,55,https://web.archive.org/web/20150429065419/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=47&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO4800IAA5DD,ADO4800DDBOX,G1,128,512,0,2015
166,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20150429065317/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=45&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADO5000IAA6CZ,ADO5000CZBOX,F3,128,512,0,2015
167,AMD Athlon X2 5000+,2600,89,55,https://web.archive.org/web/20150429065256/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=44&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA5000IAA5CU,ADA5000CUBOX,F2,128,512,0,2015
168,AMD Athlon X2 5000+,2600,89,55,https://web.archive.org/web/20150429065246/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=43&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA5000IAA5CS,ADA5000CSBOX,F2,128,512,0,2015
169,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20150429065201/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=42&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO5000IAA5DD,ADO5000DDBOX,G1,128,512,0,2015
170,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20150429065145/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,,ADO5000DSWOF,G1,128,512,0,2015
171,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20150429065049/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=40&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO5000IAA5DO,ADO5000DOBOX,G2,128,512,0,2015
172,AMD Athlon X2 5200+,2600,89,55,https://web.archive.org/web/20150429064941/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=37&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA5200IAA6CS,ADA5200CSBOX,F2,128,1024,0,2015
173,AMD Athlon X2 5400+,2800,89,55,https://web.archive.org/web/20150429064936/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=36&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA5400IAA5CZ,ADA5400CZBOX,F3,128,512,0,2015
174,AMD Athlon X2 5600+,2800,89,55,https://web.archive.org/web/20150429064931/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=35&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADA5600IAA6CZ,ADA5600CZBOX,F3,128,1024,0,2015
175,AMD Athlon X2 6000+,3000,125,55,https://web.archive.org/web/20150429064926/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=34&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,ADX6000IAA6CZ,ADX6000CZBOX,F3,128,1024,0,2015
176,AMD Athlon X2 6400+,3200,125,55,https://web.archive.org/web/20150429064921/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,,ADX6400CZWOF,F3,128,1024,0,2015
177,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20131123021353/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,,ADO5000DSWOF,G1,128,512,0,2013
178,AMD Athlon X2 BE-2350,2100,45,55,https://web.archive.org/web/20150429065018/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=393&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADH2350IAA5DD,ADH2350DDBOX,G1,128,512,,2015
179,AMD Athlon X2 5400+,2800,65,72,https://web.archive.org/web/20150429065332/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=457&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO5400IAA5DS,ADO5400DSWOF,G2,128,512,,2015
180,AMD Athlon X2 6000+,3100,89,62,https://web.archive.org/web/20150429065327/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=451&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADV6000IAA5DO,ADV6000DOBOX,G2,128,512,,2015
181,AMD Athlon X2 5050e,2600,45,78,https://web.archive.org/web/20150429065440/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=487&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADH5050IAA5DO,ADH5050IADOBOX,G2,128,512,,2015
182,AMD Athlon X2 5400+,2800,65,55,https://web.archive.org/web/20150429064957/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=382&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADO5400IAA5DO,ADO5400DOBOX,G2,128,512,,2015
183,AMD Athlon X2 4050e,2100,45,78,https://web.archive.org/web/20150429065236/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=428&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADH4050IAA5DO,ADH4050DOBOX,G2,128,512,,2015
184,AMD Athlon X2 4450e,2300,45,78,https://web.archive.org/web/20150429065231/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=427&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADH4450IAA5DO,ADH4450DOBOX,G2,128,512,,2015
185,AMD Athlon X2 6400+,3200,125,55,https://web.archive.org/web/20131123025559/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,,ADX6400CZWOF,F3,128,1024,0,2013
186,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20110817095834/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2011
187,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20110817095819/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2011
188,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5000B,2600,65,68,https://web.archive.org/web/20110817095814/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=408&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO500BIAA5OD,,G2,128,512,,2011
189,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20110817100038/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2011
190,AMD Athlon X2 4850e,2500,45,78,https://web.archive.org/web/20150429065226/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=426&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,ADH4850IAA5DO,ADH4850DOBOX,G2,128,512,,2015
191,AMD Athlon X2 7450,2400,95,73,https://web.archive.org/web/20150429065510/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=508&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7450WCJ2BGH,,B3,128,512,2048,2015
192,AMD Athlon X2 7550,2500,95,73,https://web.archive.org/web/20150429065505/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=507&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7550WCJ2BGH,,B3,128,512,2048,2015
193,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20121103185407/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,,ADO5000DSWOF,G1,128,512,0,2012
194,AMD Athlon X2 5200+,2300,65,74,https://web.archive.org/web/20140815113704/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=712&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon X2,45,AD5200OCK22GM,,C3,128,512,,2014
195,AMD Athlon II X2 245e,2900,45,72,https://web.archive.org/web/20150429070230/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=681&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD245EHDK23GM,AD245EHDGMBOX,C3,128,1024,,2015
196,AMD Athlon II X2 260,3200,65,74,https://web.archive.org/web/20150429070225/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=680&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX260OCK23GM,ADX260OCGMBOX,C3,128,1024,,2015
197,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20141010034022/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2014
198,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20150429070056/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=628&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GQ,,C2,128,1024,,2015
199,AMD Athlon II X2 255,3100,65,74,https://web.archive.org/web/20150429070051/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=627&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX255OCK23GQ,ADX255OCGQBOX,C2,128,1024,,2015
200,AMD Athlon X2 6400+,3200,125,55,https://web.archive.org/web/20121103195354/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,,ADX6400CZWOF,F3,128,1024,0,2012
201,AMD Athlon II X2 215,2700,65,74,https://web.archive.org/web/20150429065904/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=608&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX215OCK22GQ,ADX215OCGQBOX,C2,128,512,,2015
202,AMD Athlon II X2 235e,2700,45,72,https://web.archive.org/web/20150429065949/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=616&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD235EHDK23GQ,AD235EHDGQBOX,C2,128,1024,,2015
203,AMD Athlon II X2 240e,2800,45,72,https://web.archive.org/web/20150429065944/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=615&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD240EHDK23GQ,AD240EHDGQBOX,C2,128,1024,,2015
204,AMD Athlon II X2 240,2800,65,74,https://web.archive.org/web/20150429065743/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=587&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX240OCK23GQ,ADX240OCGQBOX,C2,128,1024,,2015
205,AMD Athlon II X2 245,2900,65,74,https://web.archive.org/web/20150429065738/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=586&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX245OCK23GQ,ADX245OCGQBOX,C2,128,1024,,2015
206,AMD Athlon II X2 250e,3000,45,72,https://web.archive.org/web/20150429070443/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=721&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250EHDK23GM,AD250EHDGMBOX,C3,128,1024,,2015
207,AMD Athlon 3400+,2400,67,65,https://web.archive.org/web/20110817093153/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=112&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,90,ADA3400AIK4BO,,E3,128,512,0,2011
208,AMD Athlon 3400+,2400,89,70,https://web.archive.org/web/20110817093143/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=110&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3400AEP4AR,,CG,128,512,0,2011
209,AMD Athlon II X2 265,3300,65,74,https://web.archive.org/web/20150429070438/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=720&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX265OCK23GM,ADX265OCGMBOX,C3,128,1024,,2015
210,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20150429070311/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=696&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GM,,C3,128,512,,2015
211,AMD Athlon II X2 240e,2800,45,72,https://web.archive.org/web/20150429070301/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=694&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD240EHDK23GM,AD240EHDGMBOX,C3,128,1024,,2015
212,AMD Athlon II X2 215,2700,65,74,https://web.archive.org/web/20150429070255/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=693&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX215OCK22GM,ADX215OCGMBOX,C3,128,512,,2015
213,AMD Athlon II X2 245,2900,65,74,https://web.archive.org/web/20150429070250/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=692&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX245OCK23GM,ADX245OCGMBOX,C3,128,1024,,2015
214,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20131123150237/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2013
215,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20131123220340/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=628&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GQ,,C2,128,1024,,2013
216,AMD Athlon 3800+,2400,89,70,https://web.archive.org/web/20110817101256/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=94&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,130,ADA3800DEP4AS,,CG,128,512,0,2011
217,AMD Athlon X2 7450,2400,95,73,https://web.archive.org/web/20121103184336/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=508&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7450WCJ2BGH,,B3,128,512,2048,2012
218,AMD Athlon II X2 B28,3400,65,74,https://web.archive.org/web/20150429070529/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=730&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB28OCK23GM,,C2,128,1024,,2015
219,AMD Athlon II X2 270u,2000,25,81,https://web.archive.org/web/20150429070459/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=724&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD270USCK23GM,,C3,128,512,,2015
220,AMD Athlon II X2 220,2800,65,74,https://web.archive.org/web/20150429070453/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=723&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX220OCK22GM,ADX220OCGMBOX,C3,128,512,,2015
221,AMD Athlon II X2 B22,2800,65,74,https://web.archive.org/web/20150429065854/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=605&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB22OCK23GQ,,C2,128,1024,,2015
222,AMD Athlon II X2 B24,3000,65,74,https://web.archive.org/web/20150429065849/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=604&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB24OCK23GQ,,C2,128,1024,,2015
223,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20131123030347/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=696&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GM,,C3,128,512,,2013
224,AMD Athlon II X2 255,3100,65,74,https://web.archive.org/web/20131123014956/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=695&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX255OCK23GM,ADX255OCGMBOX,C3,128,1024,,2013
225,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20100508045521/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2010
226,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20100508045511/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2010
227,AMD Athlon X2 7550,2500,95,73,https://web.archive.org/web/20121105221529/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=507&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7550WCJ2BGH,,B3,128,512,2048,2012
228,AMD Athlon X2 5200+,2300,65,74,https://web.archive.org/web/20121105214344/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=712&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon X2,45,AD5200OCK22GM,,C3,128,512,,2012
229,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20121103194708/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2012
230,AMD Athlon II X2 250,3000,65,74,https://web.archive.org/web/20150429065718/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=562&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX250OCK23GQ,ADX250OCGQBOX,C2,128,1024,,2015
231,AMD Business Class- AMD Phenom X3 Triple-Core Processors 8600B,2300,95,70,https://web.archive.org/web/20150429065124/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=406&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X3 Triple-Core Processors,65,HD860BWCJ3BGD,HD860BWCGHBOX,B3,128,512,2048,2015
232,AMD Business Class- AMD Phenom X3 Triple-Core Processors 8750B,2400,95,70,https://web.archive.org/web/20150429065342/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=459&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X3 Triple-Core Processors,65,HD875BWCJ4BGH,HD875BWCGHBOX,B3,128,512,2048,2015
233,AMD Business Class- AMD Phenom X4 Quad-Core Processors 9750B,2400,95,70,https://web.archive.org/web/20150429065337/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=458&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X4 Quad-Core Processors,65,HD975BWCJ4BGH,HD975BWCGHBOX,B3,128,512,,2015
234,AMD Business Class- AMD Phenom X4 Quad-Core Processors 9600B,2300,95,70,https://web.archive.org/web/20150429065119/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=405&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X4 Quad-Core Processors,65,HD960BWCJ4BGH,,B3,128,512,2048,2015
235,AMD Phenom X3 8400,2100,95,70,https://web.archive.org/web/20150429065115/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=404&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8400WCJ3BGD,,B2,128,512,2048,2015
236,AMD Athlon II X2 250,3000,65,74,https://web.archive.org/web/20131122020927/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=691&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADX250OCK23GM,ADX250OCGMBOX,C3,128,1024,,2013
237,AMD Athlon II X2 B28,3400,65,74,https://web.archive.org/web/20131123021644/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=730&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB28OCK23GM,,C2,128,1024,,2013
238,AMD Athlon LE-1640,2600,45,65,https://web.archive.org/web/20110817100222/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=521&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA5DH,,G2,128,1024,,2011
239,AMD Athlon FX FX-51,2200,89,70,https://web.archive.org/web/20110817095015/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=32&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,940,AMD Athlon FX,130,ADAFX51CEP5AT,ADAFX51BOX,CG,128,1024,0,2011
240,AMD Athlon FX FX-51,2200,89,70,https://web.archive.org/web/20110817095010/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=31&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,940,AMD Athlon FX,130,ADAFX51CEP5AK,ADAFX51BOX,C0,128,1024,0,2011
241,AMD Athlon FX FX-53,2400,89,70,https://web.archive.org/web/20110817095005/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=30&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,940,AMD Athlon FX,130,ADAFX53CEP5AT,ADAFX53BOX,CG,128,1024,0,2011
242,AMD Athlon FX FX-53,2400,89,70,https://web.archive.org/web/20110817095000/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=29&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon FX,130,ADAFX53DEP5AS,ADAFX53ASBOX,CG,128,1024,0,2011
243,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5000B,2600,65,68,https://web.archive.org/web/20100508052628/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=408&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO500BIAA5OD,,G2,128,512,,2010
244,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20100508052744/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2010
245,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20121103194703/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=628&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GQ,,C2,128,1024,,2012
